category,title,upc,price_incl_tax,price_excl_tax,tax,rating,availability,stock_count,num_reviews,product_url,image_url,image_status,image_path,image_bytes
Christian Fiction,Close to You,a57b1dcbd6849222,49.46,49.46,0.0,4,In stock (15 available),15,0,https://books.toscrape.com/catalogue/close-to-you_798/index.html,https://books.toscrape.com/media/cache/94/f4/94f4405dae04559ecdd92e62486623e3.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\christian-fiction\close-to-you_14f83210.jpg,47861
Christian Fiction,Shadows of the Past (Logan Point #1),bee6e93e9976f4fa,39.67,39.67,0.0,5,In stock (8 available),8,0,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,https://books.toscrape.com/media/cache/61/3a/613ac19c2232f1d9adc5943291a5e860.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\christian-fiction\shadows-of-the-past-logan-point-1_7a6a4dee.jpg,49197
Christian Fiction,Like Never Before (Walker Family #2),b6670507e85b30e6,28.77,28.77,0.0,2,In stock (7 available),7,0,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,https://books.toscrape.com/media/cache/1b/38/1b3825668326e82038ba33bca646e0f3.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\christian-fiction\like-never-before-walker-family-2_4313d72e.jpg,46679
Business,The Dirty Little Secrets of Getting Your Dream Job,2597b5a345f45e1b,33.34,33.34,0.0,4,In stock (19 available),19,0,https://books.toscrape.com/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,https://books.toscrape.com/media/cache/e1/1b/e11bea016d0ae1d7e2dd46fb3cb870b7.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\business\the-dirty-little-secrets-of-getting-your-dream-job_44650c9c.jpg,47830
Business,The Third Wave: An Entrepreneur’s Vision of the Future,3bebf34ee9330cbd,12.61,12.61,0.0,5,In stock (15 available),15,0,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html,https://books.toscrape.com/media/cache/0f/76/0f76b00ea914ced1822d8ac3480c485f.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\business\the-third-wave-an-entrepreneur-s-vision-of-the-future_66e553b0.jpg,33577
Business,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,56e4f9eab2e8e674,27.55,27.55,0.0,3,In stock (15 available),15,0,https://books.toscrape.com/catalogue/the-10-entrepreneur-live-your-startup-dream-without-quitting-your-day-job_836/index.html,https://books.toscrape.com/media/cache/50/4b/504b1891508614ff9393563f69d66c95.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\business\the-10-entrepreneur-live-your-startup-dream-without-quitting_88416c67.jpg,23665
Business,Shoe Dog: A Memoir by the Creator of NIKE,0e0dcc3339602b28,23.99,23.99,0.0,2,In stock (15 available),15,0,https://books.toscrape.com/catalogue/shoe-dog-a-memoir-by-the-creator-of-nike_831/index.html,https://books.toscrape.com/media/cache/fc/21/fc21d144c7289e5b1cb133e01a925126.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\business\shoe-dog-a-memoir-by-the-creator-of-nike_03e5c493.jpg,29650
Biography,Louisa: The Extraordinary Life of Mrs. Adams,d69dd8dac66f9f84,16.85,16.85,0.0,2,In stock (15 available),15,0,https://books.toscrape.com/catalogue/louisa-the-extraordinary-life-of-mrs-adams_818/index.html,https://books.toscrape.com/media/cache/ec/2a/ec2a7df6fdafc7e6f97b6c6da7980584.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\biography\louisa-the-extraordinary-life-of-mrs-adams_22fdb398.jpg,37746
Biography,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",b06599b108e83f98,21.15,21.15,0.0,2,In stock (11 available),11,0,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,https://books.toscrape.com/media/cache/86/54/86546f67cb4a3112b15b03a4ec2e7255.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\biography\setting-the-world-on-fire-the-brief-astonishing-life-of-st-c_0fd4d29e.jpg,51040
Biography,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,57f85720e54d6442,39.55,39.55,0.0,1,In stock (7 available),7,0,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,https://books.toscrape.com/media/cache/d7/cb/d7cbdb36b54398ba3876488726befc3d.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\biography\the-faith-of-christopher-hitchens-the-restless-soul-of-the-w_c60a321c.jpg,38959
Biography,Benjamin Franklin: An American Life,5b546a46a86a9d8c,48.19,48.19,0.0,3,In stock (7 available),7,0,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,https://books.toscrape.com/media/cache/c2/7e/c27efce6a2321c10b0d34035308ace37.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\biography\benjamin-franklin-an-american-life_18e344bd.jpg,37152
Thriller,In Her Wake,23356462d1320d61,12.84,12.84,0.0,1,In stock (19 available),19,0,https://books.toscrape.com/catalogue/in-her-wake_980/index.html,https://books.toscrape.com/media/cache/27/92/2792ef951651ff1eae40a410cac41e0f.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\thriller\in-her-wake_c1c0c9cb.jpg,48942
Thriller,The Elephant Tree,5dada2b7be26bd03,23.82,23.82,0.0,5,In stock (18 available),18,0,https://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,https://books.toscrape.com/media/cache/4b/80/4b80a3d9148e224ed4d6cd4d33f43728.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\thriller\the-elephant-tree_09da665e.jpg,49933
Thriller,Behind Closed Doors,be5cc846f45496fb,52.22,52.22,0.0,4,In stock (18 available),18,0,https://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,https://books.toscrape.com/media/cache/a5/85/a58571db229f2e8f75ea38861eca7f39.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\thriller\behind-closed-doors_2ae73d82.jpg,50943
Thriller,You (You #1),024387ca4cafd5cc,43.61,43.61,0.0,5,In stock (14 available),14,0,https://books.toscrape.com/catalogue/you-you-1_784/index.html,https://books.toscrape.com/media/cache/f2/f1/f2f19169771a8a8e1a4b72f22e799de8.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\thriller\you-you-1_cf7b0c03.jpg,34844
Contemporary,When We Collided,3ecb690d1542c568,31.77,31.77,0.0,1,In stock (16 available),16,0,https://books.toscrape.com/catalogue/when-we-collided_955/index.html,https://books.toscrape.com/media/cache/17/db/17db3de71e8217d4277a9328b04f56cf.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\contemporary\when-we-collided_38827a72.jpg,60027
Contemporary,Someone Like You (The Harrisons #2),a278db6b2b09cf9f,52.79,52.79,0.0,5,In stock (14 available),14,0,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,https://books.toscrape.com/media/cache/03/67/03672d82cd257167775d88568d2cce38.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\contemporary\someone-like-you-the-harrisons-2_42753c38.jpg,47918
Contemporary,We Are All Completely Beside Ourselves,be3db344a845580b,24.04,24.04,0.0,1,In stock (3 available),3,0,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,https://books.toscrape.com/media/cache/8d/95/8d95f4fd1ea785555a28d6371444ce6d.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\contemporary\we-are-all-completely-beside-ourselves_d158f222.jpg,33426
Spirituality,The Four Agreements: A Practical Guide to Personal Freedom,6258a1f6a6dcfe50,17.66,17.66,0.0,5,In stock (18 available),18,0,https://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,https://books.toscrape.com/media/cache/2b/1b/2b1bfecae9d512cb6ee943ccf786216f.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\spirituality\the-four-agreements-a-practical-guide-to-personal-freedom_5e264426.jpg,46915
Spirituality,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,7d6d2a6c0276f81b,32.24,32.24,0.0,5,In stock (16 available),16,0,https://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,https://books.toscrape.com/media/cache/da/0c/da0ca35421a5120b2109028e44a53f56.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\spirituality\the-activist-s-tao-te-ching-ancient-advice-for-a-modern-revo_6bb83629.jpg,45628
Spirituality,Chasing Heaven: What Dying Taught Me About Living,513271dadc1322ae,37.8,37.8,0.0,2,In stock (15 available),15,0,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,https://books.toscrape.com/media/cache/87/cd/87cd2aa5c4e38244ffcb17b84b0f6efd.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\spirituality\chasing-heaven-what-dying-taught-me-about-living_b7f946aa.jpg,34183
Spirituality,If I Gave You God's Phone Number....: Searching for Spirituality in America,8fab4c4f6f82a4ce,20.91,20.91,0.0,1,In stock (9 available),9,0,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,https://books.toscrape.com/media/cache/91/1a/911a12f954fc65fc4cc0e8a8f8b30750.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\spirituality\if-i-gave-you-god-s-phone-number-searching-for-spirituality_361e3f32.jpg,36299
Academic,Logan Kade (Fallen Crest High #5.5),7093cf549cd2e7de,13.12,13.12,0.0,2,In stock (5 available),5,0,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,https://books.toscrape.com/media/cache/2b/44/2b4404e00c242bf1b8263bdd99c07354.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\academic\logan-kade-fallen-crest-high-5-5_72cd08eb.jpg,32521
Self Help,Online Marketing for Busy Authors: A Step-By-Step Guide,9ffa38d3b832433a,46.35,46.35,0.0,1,In stock (16 available),16,0,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,https://books.toscrape.com/media/cache/49/e1/49e1f207b2149e34390a2c6aa7cfc113.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\self-help\online-marketing-for-busy-authors-a-step-by-step-guide_888bdfa4.jpg,27682
Self Help,How to Be Miserable: 40 Strategies You Already Use,a6f99b9e687f9d46,46.03,46.03,0.0,1,In stock (16 available),16,0,https://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,https://books.toscrape.com/media/cache/b0/9d/b09d7cb6aa8ae112dd457e588762d293.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\self-help\how-to-be-miserable-40-strategies-you-already-use_fa37655e.jpg,36325
Self Help,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",8ecf0356a3878811,52.15,52.15,0.0,3,In stock (14 available),14,0,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,https://books.toscrape.com/media/cache/7f/6b/7f6bfd0fc24b974b4d7721899e93aa2c.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\self-help\overload-how-to-unplug-unwind-and-unleash-yourself-from-the_f787c607.jpg,30434
Self Help,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,88ec621893e595d0,12.08,12.08,0.0,3,In stock (7 available),7,0,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,https://books.toscrape.com/media/cache/73/7e/737e4921bc14d72245aad1f21d7a3eef.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\self-help\you-are-a-badass-how-to-stop-doubting-your-greatness-and-sta_f68c9af0.jpg,38285
Historical,All the Light We Cannot See,39861fc1c0845d15,29.87,29.87,0.0,5,In stock (14 available),14,0,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,https://books.toscrape.com/media/cache/a6/96/a696c1d6bb1ff8f65f51a116160b2aef.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\historical\all-the-light-we-cannot-see_5ef1c992.jpg,52448
Historical,The Girl You Left Behind (The Girl You Left Behind #1),eb7459e0c570251d,15.79,15.79,0.0,1,In stock (6 available),6,0,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,https://books.toscrape.com/media/cache/6d/72/6d72120f94d38e356612c8a78e82a53d.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\historical\the-girl-you-left-behind-the-girl-you-left-behind-1_6087fd7c.jpg,30831
Christian,(Un)Qualified: How God Uses Broken People to Do Big Things,e4ac92d89b946781,54.0,54.0,0.0,5,In stock (16 available),16,0,https://books.toscrape.com/catalogue/unqualified-how-god-uses-broken-people-to-do-big-things_873/index.html,https://books.toscrape.com/media/cache/e4/f8/e4f8c1c5954e09cb6c485d9db824eeb1.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\christian\un-qualified-how-god-uses-broken-people-to-do-big-things_f8db498b.jpg,28982
Christian,Crazy Love: Overwhelmed by a Relentless God,4b9d9cfe0f435788,47.72,47.72,0.0,2,In stock (14 available),14,0,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,https://books.toscrape.com/media/cache/5d/34/5d344393618369df3f560e018b1d9853.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\christian\crazy-love-overwhelmed-by-a-relentless-god_9bd04aab.jpg,16976
Christian,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,a322361a37a78d3d,25.77,25.77,0.0,1,In stock (7 available),7,0,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,https://books.toscrape.com/media/cache/98/4a/984ab50781e05461a753923eaba33e58.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\christian\blue-like-jazz-nonreligious-thoughts-on-christian-spirituali_1ad90123.jpg,51903
Suspense,Silence in the Dark (Logan Point #4),e46a164cf310fd7d,58.33,58.33,0.0,3,In stock (8 available),8,0,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,https://books.toscrape.com/media/cache/00/bf/00bf1ae17dde21c66e346dd9c393d6fa.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\suspense\silence-in-the-dark-logan-point-4_a9d8ece9.jpg,46787
Short Stories,The Grownup,1bba4b1ba23ed2d6,35.88,35.88,0.0,1,In stock (8 available),8,0,https://books.toscrape.com/catalogue/the-grownup_546/index.html,https://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\short-stories\the-grownup_b2660fda.jpg,47947
Novels,Suzie Snowflake: One beautiful flake (a self-esteem story),0e095ed785af7e43,54.81,54.81,0.0,5,In stock (9 available),9,0,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,https://books.toscrape.com/media/cache/59/13/5913f74507084d0cd47e2b73fd806f9e.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\novels\suzie-snowflake-one-beautiful-flake-a-self-esteem-story_91312c13.jpg,29469
Health,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",43c6a960757cf559,49.05,49.05,0.0,3,In stock (16 available),16,0,https://books.toscrape.com/catalogue/the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy-and-focus-upgrade-your-life_931/index.html,https://books.toscrape.com/media/cache/9c/c6/9cc673854af8fd155953384b3cac334e.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\health\the-bulletproof-diet-lose-up-to-a-pound-a-day-reclaim-energy_fcbd2603.jpg,49911
Health,"Eat Fat, Get Thin",047dfa57ba0bf638,54.07,54.07,0.0,2,In stock (14 available),14,0,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,https://books.toscrape.com/media/cache/a7/6b/a76b04d5de0b2f8f038c9ac27f4d2a42.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\health\eat-fat-get-thin_1c8c4523.jpg,32210
Health,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,96aa539bfd4c07e2,49.71,49.71,0.0,5,In stock (10 available),10,0,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,https://books.toscrape.com/media/cache/79/84/7984ef7c568a60372f430c1ddae64034.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\health\10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-day_398a59df.jpg,57641
Health,The Art and Science of Low Carbohydrate Living,f9c87ccb2bc4853b,52.98,52.98,0.0,5,In stock (9 available),9,0,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\health\the-art-and-science-of-low-carbohydrate-living_d5cd295d.jpg,40047
Politics,Libertarianism for Beginners,a18a4f574854aced,51.33,51.33,0.0,2,In stock (19 available),19,0,https://books.toscrape.com/catalogue/libertarianism-for-beginners_982/index.html,https://books.toscrape.com/media/cache/91/a4/91a46253e165d144ef5938f2d456b88f.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\politics\libertarianism-for-beginners_1e12cbb9.jpg,36411
Politics,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,2b5054a4192e9b06,52.65,52.65,0.0,4,In stock (14 available),14,0,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,https://books.toscrape.com/media/cache/cd/64/cd64ccda3382d62fea8167eaadd6c9a0.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\politics\why-the-right-went-wrong-conservatism-from-goldwater-to-the_c88ce4c0.jpg,32932
Politics,Equal Is Unfair: America's Misguided Fight Against Income Inequality,3968e3fbf4695d7c,56.86,56.86,0.0,1,In stock (12 available),12,0,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,https://books.toscrape.com/media/cache/a6/3b/a63b2576d798c2041c602561499a26aa.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\politics\equal-is-unfair-america-s-misguided-fight-against-income-ine_5cc45429.jpg,29066
Cultural,Amid the Chaos,bb8245f52c7cce8f,36.58,36.58,0.0,1,In stock (15 available),15,0,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,https://books.toscrape.com/media/cache/8a/94/8a94b2ba501119af0d3520b94daf8c20.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\cultural\amid-the-chaos_63006196.jpg,51000
Erotica,Dark Notes,88c21fcd38e2486e,19.19,19.19,0.0,5,In stock (15 available),15,0,https://books.toscrape.com/catalogue/dark-notes_800/index.html,https://books.toscrape.com/media/cache/1c/88/1c8807c42be085f3b061fe63f62a3c39.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\erotica\dark-notes_85dd7149.jpg,38777
Crime,The Long Shadow of Small Ghosts: Murder and Memory in an American City,abeafe151a587d3b,10.97,10.97,0.0,1,In stock (15 available),15,0,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html,https://books.toscrape.com/media/cache/2b/50/2b50fa031b2411a94bc68de0bbdd96fb.jpg,downloaded,C:\Users\anton\Desktop\Web-Crawling\image_crawler\output\task2\images\crime\the-long-shadow-of-small-ghosts-murder-and-memory-in-an-amer_96fa3023.jpg,53053
